VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-12-29 12:14:42,2016-12-29 12:14:59,1,.00,1,N,226,226,3,2.5,0,0.5,0,0,0.3,3.3
2,2016-12-08 19:48:06,2016-12-08 19:59:07,1,1.94,1,N,41,263,1,9.5,1,0.5,0,0,0.3,11.3
2,2016-12-29 19:28:24,2016-12-29 19:31:01,1,.24,1,N,237,237,1,3.5,1,0.5,1.06,0,0.3,6.36
2,2016-12-09 19:49:54,2016-12-09 19:57:29,1,.51,1,N,162,162,2,6,1,0.5,0,0,0.3,7.8
2,2016-12-07 21:56:14,2016-12-07 22:19:31,1,7.85,1,N,246,232,1,25,0.5,0.5,7.89,0,0.3,34.19
2,2016-12-12 14:48:34,2016-12-12 14:51:47,2,.38,1,N,170,161,2,4,0,0.5,0,0,0.3,4.8
1,2016-12-15 12:28:45,2016-12-15 12:42:08,2,1.10,1,N,230,186,1,9.5,0,0.5,2,0,0.3,12.3
1,2016-12-22 16:36:56,2016-12-22 16:47:36,1,1.00,1,N,234,186,1,8,1,0.5,1,0,0.3,10.8
2,2016-12-19 15:48:00,2016-12-19 15:54:20,1,1.68,1,N,233,140,1,7,0,0.5,2.34,0,0.3,10.14
1,2016-12-16 00:22:07,2016-12-16 00:47:41,1,8.20,1,N,193,167,2,27,0.5,0.5,0,0,0.3,28.3
1,2016-12-17 13:45:11,2016-12-17 13:46:51,1,.30,1,N,163,230,1,3,0,0.5,0.76,0,0.3,4.56
1,2016-12-22 15:17:45,2016-12-22 15:48:40,4,3.40,1,N,170,79,1,20,0,0.5,5,0,0.3,25.8
1,2016-12-25 23:00:37,2016-12-25 23:12:10,1,2.50,1,N,142,164,1,10,0.5,0.5,2,0,0.3,13.3
1,2016-12-03 16:48:18,2016-12-03 17:01:12,1,1.70,1,N,186,249,2,10,0,0.5,0,0,0.3,10.8
2,2016-12-29 16:12:21,2016-12-29 16:20:15,3,1.72,1,N,68,90,1,8,1,0.5,1.5,0,0.3,11.3
1,2016-12-19 14:16:38,2016-12-19 14:28:49,2,1.30,1,N,234,224,2,9,0,0.5,0,0,0.3,9.8
2,2016-12-22 00:08:53,2016-12-22 00:33:18,1,6.30,1,N,158,33,1,22,0.5,0.5,4.66,0,0.3,27.96
2,2016-12-17 02:57:59,2016-12-17 03:03:36,1,1.04,1,N,249,79,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-12-21 16:16:32,2016-12-21 16:17:11,1,4.20,1,N,238,238,2,2.5,1,0.5,0,0,0.3,4.3
2,2016-12-08 01:35:12,2016-12-08 01:43:21,1,2.51,1,N,161,236,1,9.5,0.5,0.5,2.16,0,0.3,12.96
1,2016-12-07 08:38:40,2016-12-07 08:48:47,1,.70,1,N,237,163,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-21 22:50:12,2016-12-21 23:06:51,1,1.64,1,N,230,162,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,2016-12-22 07:57:50,2016-12-22 08:58:43,1,17.00,2,N,132,186,1,52,0,0.5,11.65,5.54,0.3,69.99
2,2016-12-22 18:10:47,2016-12-22 18:22:15,1,1.13,1,N,237,170,2,8.5,1,0.5,0,0,0.3,10.3
2,2016-12-22 22:42:51,2016-12-22 22:52:08,1,1.15,1,N,43,229,1,8,0.5,0.5,0,0,0.3,9.3
2,2016-12-06 18:19:41,2016-12-06 18:26:55,6,.74,1,N,236,140,2,6,1,0.5,0,0,0.3,7.8
2,2016-12-24 21:18:56,2016-12-24 21:49:21,3,19.01,1,N,132,256,2,52,0.5,0.5,0,0,0.3,53.3
1,2016-12-01 00:05:13,2016-12-01 00:05:59,1,.20,1,N,162,170,1,3,0.5,0.5,0.85,0,0.3,5.15
1,2016-12-31 23:27:52,2016-12-31 23:32:17,2,.50,1,N,41,41,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-12-21 22:48:01,2016-12-21 22:54:48,1,.59,1,N,163,163,1,6,0.5,0.5,1,0,0.3,8.3
2,2016-12-16 18:06:54,2016-12-16 18:12:20,1,.80,1,N,164,234,2,5.5,1,0.5,0,0,0.3,7.3
2,2016-12-02 10:58:58,2016-12-02 10:59:15,3,.00,2,N,162,162,1,52,0,0.5,0,5.54,0.3,58.34
2,2016-12-07 13:55:50,2016-12-07 14:03:57,2,1.29,1,N,137,229,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-09 19:54:31,2016-12-09 20:13:10,1,1.19,1,N,162,48,2,12,1,0.5,0,0,0.3,13.8
1,2016-12-20 01:57:41,2016-12-20 02:08:37,1,2.20,1,N,95,56,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-12-17 10:22:53,2016-12-17 10:31:22,1,1.00,1,N,230,48,1,7,0,0.5,1.55,0,0.3,9.35
2,2016-12-22 08:48:07,2016-12-22 09:03:07,1,2.22,1,N,249,164,1,11.5,0,0.5,3.08,0,0.3,15.38
1,2016-12-31 23:05:14,2016-12-31 23:18:26,1,4.70,1,N,25,79,1,15.5,0.5,0.5,3.35,0,0.3,20.15
2,2016-12-09 17:47:53,2016-12-09 18:09:59,2,2.76,1,N,142,262,1,15.5,1,0.5,3.46,0,0.3,20.76
1,2016-12-20 22:08:38,2016-12-20 22:15:55,1,.90,1,N,141,163,1,6.5,0.5,0.5,1.5,0,0.3,9.3
1,2016-12-08 09:59:45,2016-12-08 10:02:34,1,.30,1,N,234,90,2,4,0,0.5,0,0,0.3,4.8
1,2016-12-25 10:26:13,2016-12-25 10:31:28,1,1.20,1,N,170,237,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2016-12-06 11:23:20,2016-12-06 11:42:37,1,7.20,1,N,162,13,1,22.5,0,0.5,3.5,0,0.3,26.8
1,2016-12-05 18:31:42,2016-12-05 19:04:16,1,4.30,1,N,231,229,1,22.5,1,0.5,2,0,0.3,26.3
1,2016-12-10 09:42:44,2016-12-10 09:56:33,1,2.30,1,N,263,162,1,11,0,0.5,1,0,0.3,12.8
1,2016-12-23 17:21:11,2016-12-23 17:27:57,1,1.10,1,N,48,143,1,6.5,1,0.5,1,0,0.3,9.3
2,2016-12-17 15:58:22,2016-12-17 16:06:29,6,1.10,1,N,141,237,1,7,0,0.5,1.95,0,0.3,9.75
1,2016-12-06 11:59:11,2016-12-06 12:20:31,2,6.90,1,N,239,247,1,22.5,0,0.5,4.65,0,0.3,27.95
2,2016-12-10 21:45:09,2016-12-10 22:12:12,2,6.37,1,N,239,7,2,23,0.5,0.5,0,0,0.3,24.3
1,2016-12-22 17:01:02,2016-12-22 18:17:06,1,11.20,1,N,138,61,2,48.5,1,0.5,0,0,0.3,50.3
2,2016-12-08 16:01:01,2016-12-08 16:14:59,2,1.04,1,N,239,236,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2016-12-26 00:46:37,2016-12-26 01:11:56,5,9.71,1,N,107,69,2,30,0.5,0.5,0,0,0.3,31.3
1,2016-12-20 21:40:38,2016-12-20 21:42:30,1,.50,1,N,142,143,1,3.5,0.5,0.5,1,0,0.3,5.8
2,2016-12-15 23:26:20,2016-12-15 23:38:43,1,1.01,1,N,264,264,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-12-02 09:37:40,2016-12-02 09:41:58,1,.70,1,N,239,142,2,5,0,0.5,0,0,0.3,5.8
1,2016-12-16 10:48:59,2016-12-16 11:15:21,1,1.50,1,N,230,186,1,16,0,0.5,3.35,0,0.3,20.15
2,2016-12-19 15:53:21,2016-12-19 16:08:01,1,1.87,1,N,170,141,1,11,0,0.5,2,0,0.3,13.8
2,2016-12-01 15:48:48,2016-12-01 15:55:59,2,.55,1,N,161,237,2,6,0,0.5,0,0,0.3,6.8
1,2016-12-03 00:54:06,2016-12-03 00:57:43,2,1.20,1,N,239,151,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-12-29 12:06:04,2016-12-29 12:21:40,1,2.20,1,N,140,143,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-12-04 00:21:10,2016-12-04 00:28:31,1,.67,1,N,4,79,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-12-14 13:21:57,2016-12-14 13:41:29,1,1.80,1,N,236,170,1,13,0,0.5,3.45,0,0.3,17.25
2,2016-12-19 19:27:45,2016-12-19 19:42:03,1,2.70,1,N,246,239,1,12,1,0.5,2.76,0,0.3,16.56
2,2016-12-02 06:32:24,2016-12-02 07:01:45,5,9.73,1,N,186,138,1,31.5,0,0.5,7,5.54,0.3,44.84
2,2016-12-09 07:11:10,2016-12-09 07:18:00,5,.95,1,N,141,162,1,6,0,0.5,1,0,0.3,7.8
2,2016-12-11 01:46:33,2016-12-11 01:51:09,2,.51,1,N,137,170,1,5,0.5,0.5,0.7,0,0.3,7
2,2016-12-18 04:15:33,2016-12-18 04:53:31,5,11.78,1,N,234,76,1,37,0.5,0.5,7.66,0,0.3,45.96
1,2016-12-22 00:02:24,2016-12-22 00:05:07,1,.50,1,N,142,48,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-12-29 15:23:10,2016-12-29 15:30:25,2,1.45,1,N,170,141,1,7.5,0,0.5,2.49,0,0.3,10.79
1,2016-12-10 01:55:29,2016-12-10 02:02:01,2,1.10,1,N,144,231,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-12-16 07:14:59,2016-12-16 07:23:45,1,1.35,1,N,142,237,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-12-04 01:27:45,2016-12-04 01:41:15,1,3.37,1,N,90,239,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-12-13 14:57:10,2016-12-13 16:05:06,1,19.12,2,N,148,132,1,52,0,0.5,10.56,0,0.3,63.36
1,2016-12-29 11:25:30,2016-12-29 11:32:21,1,1.10,1,N,161,100,1,6.5,0,0.5,2.15,0,0.3,9.45
2,2016-12-24 09:14:47,2016-12-24 09:19:17,2,.92,1,N,263,237,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-21 16:59:10,2016-12-21 17:18:32,1,4.75,1,N,107,87,1,18,1,0.5,3.96,0,0.3,23.76
1,2016-12-28 18:58:52,2016-12-28 19:07:51,1,1.30,1,N,263,237,1,7.5,1,0.5,2.3,0,0.3,11.6
1,2016-12-30 11:53:47,2016-12-30 12:08:28,1,1.00,1,N,264,264,3,10,0,0.5,0,0,0.3,10.8
2,2016-12-10 22:21:41,2016-12-10 22:30:42,1,1.34,1,N,232,232,1,8,0.5,0.5,2.79,0,0.3,12.09
1,2016-12-20 18:35:45,2016-12-20 18:52:13,1,.80,1,N,163,161,1,10.5,1,0.5,3.05,0,0.3,15.35
2,2016-12-15 06:46:12,2016-12-15 07:02:03,1,4.30,1,N,151,161,1,15,0,0.5,4.74,0,0.3,20.54
2,2016-12-16 00:58:36,2016-12-16 01:07:11,5,1.54,1,N,140,236,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-12-26 17:11:03,2016-12-26 17:33:11,6,2.92,1,N,114,48,2,16,0,0.5,0,0,0.3,16.8
2,2016-12-09 12:47:51,2016-12-09 13:07:35,1,4.76,1,N,138,7,2,17.5,0,0.5,0,0,0.3,18.3
1,2016-12-21 13:55:34,2016-12-21 14:06:56,3,2.40,1,N,114,13,1,11,0,0.5,1,0,0.3,12.8
1,2016-12-14 22:45:21,2016-12-14 23:10:24,1,3.90,1,N,107,262,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2016-12-16 17:56:36,2016-12-16 18:19:34,2,2.24,1,N,236,162,2,15,1,0.5,0,0,0.3,16.8
2,2016-12-09 18:27:37,2016-12-09 18:38:26,1,1.38,1,N,236,237,1,9,1,0.5,1,0,0.3,11.8
1,2016-12-24 18:29:00,2016-12-24 18:47:57,1,2.20,1,N,164,163,1,13,0,0.5,4.1,0,0.3,17.9
2,2016-12-18 11:32:37,2016-12-18 11:52:41,2,4.31,1,N,211,181,2,17.5,0,0.5,0,0,0.3,18.3
1,2016-12-04 22:52:28,2016-12-04 22:57:59,2,1.10,1,N,137,229,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-12-15 12:37:22,2016-12-15 12:43:34,3,1.22,1,N,43,238,1,7,0,0.5,2,0,0.3,9.8
2,2016-12-31 18:38:52,2016-12-31 18:59:37,1,4.75,1,N,234,263,1,18.5,0,0.5,2.9,0,0.3,22.2
2,2016-12-12 13:12:51,2016-12-12 13:17:43,1,1.05,1,N,142,143,1,6,0,0.5,2.04,0,0.3,8.84
2,2016-12-04 16:53:38,2016-12-04 17:14:53,3,2.31,1,N,237,230,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-12-27 18:02:04,2016-12-27 18:10:30,3,1.38,1,N,234,158,1,7.5,1,0.5,0,0,0.3,9.3
2,2016-12-20 14:12:52,2016-12-20 14:51:37,1,8.91,1,N,166,138,1,33.5,0,0.5,7.97,5.54,0.3,47.81
2,2016-12-04 16:33:19,2016-12-04 16:46:07,1,2.45,1,N,233,148,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-12-06 15:04:07,2016-12-06 15:11:28,1,1.38,1,N,236,238,1,7.5,0,0.5,1.41,0,0.3,9.71
2,2016-12-31 06:54:52,2016-12-31 07:20:44,1,18.03,2,N,132,163,1,52,0,0.5,0,5.54,0.3,58.34
1,2016-12-07 02:07:03,2016-12-07 02:10:01,2,.50,1,N,90,90,1,4,0.5,0.5,3,0,0.3,8.3
1,2016-12-06 12:34:10,2016-12-06 12:45:56,1,2.10,1,N,68,13,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-12-21 08:19:38,2016-12-21 08:24:57,2,1.19,1,N,262,140,1,6,0,0.5,1.36,0,0.3,8.16
2,2016-12-03 23:29:37,2016-12-04 00:02:25,1,3.80,1,N,249,140,1,20.5,0.5,0.5,4.36,0,0.3,26.16
1,2016-12-11 07:32:49,2016-12-11 07:47:05,1,5.70,1,N,120,239,1,18.5,0,0.5,1.93,0,0.3,21.23
1,2016-12-12 08:16:18,2016-12-12 08:26:16,2,1.70,1,N,190,181,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-12-31 15:56:46,2016-12-31 16:04:50,6,1.89,1,N,237,239,2,8.5,0,0.5,0,0,0.3,9.3
1,2016-12-18 19:35:50,2016-12-18 19:47:36,1,2.20,1,N,113,87,1,10,0,0.5,2.7,0,0.3,13.5
2,2016-12-14 23:34:17,2016-12-14 23:49:41,1,2.42,1,N,79,186,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-12-17 19:47:38,2016-12-17 20:00:29,1,1.15,1,N,50,163,1,9,0,0.5,1.96,0,0.3,11.76
2,2016-12-18 00:25:06,2016-12-18 00:40:19,2,3.83,1,N,141,238,1,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-12-23 02:30:16,2016-12-23 02:41:34,2,2.80,1,N,87,107,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-12-01 22:11:09,2016-12-01 22:26:35,1,3.10,1,N,144,246,1,13.5,0.5,0.5,2.95,0,0.3,17.75
2,2016-12-26 20:51:40,2016-12-26 21:00:56,1,1.08,1,N,229,162,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-12-30 18:42:49,2016-12-30 18:47:47,1,1.07,1,N,239,238,1,6,1,0.5,2.34,0,0.3,10.14
1,2016-12-27 16:32:09,2016-12-27 16:41:12,2,1.40,1,N,186,113,1,8,1,0.5,0,0,0.3,9.8
2,2016-12-28 07:41:15,2016-12-28 07:54:51,1,2.98,1,N,137,263,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-12-17 11:40:21,2016-12-17 11:50:36,3,1.70,1,N,236,142,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-12-11 11:10:05,2016-12-11 11:27:24,1,2.56,1,N,163,238,1,13,0,0.5,3.45,0,0.3,17.25
2,2016-12-19 11:33:10,2016-12-19 11:53:34,1,.98,1,N,161,162,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-12-31 14:55:17,2016-12-31 15:30:07,5,21.47,2,N,132,231,1,52,0,0.5,14.58,5.54,0.3,72.92
1,2016-12-08 15:01:19,2016-12-08 15:25:20,1,1.00,1,N,236,140,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-12-26 02:37:44,2016-12-26 02:56:49,6,5.50,1,N,211,188,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2016-12-19 01:09:30,2016-12-19 01:16:44,1,2.41,1,N,142,151,1,9,0.5,0.5,1,0,0.3,11.3
1,2016-12-08 09:07:08,2016-12-08 09:15:30,1,1.10,1,N,170,233,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-12-14 23:56:42,2016-12-15 00:04:59,1,1.30,1,N,161,50,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-12-14 16:03:58,2016-12-14 16:20:17,1,2.10,1,N,246,158,1,12,1,0.5,1,0,0.3,14.8
1,2016-12-21 07:42:03,2016-12-21 07:59:55,1,6.10,1,N,13,162,1,20.5,0,0.5,4.25,0,0.3,25.55
1,2016-12-23 09:13:54,2016-12-23 09:17:24,2,.40,1,N,211,231,1,4,0,0.5,0.95,0,0.3,5.75
2,2016-12-08 17:16:49,2016-12-08 17:27:42,1,1.53,1,N,170,114,1,9,1,0.5,1,0,0.3,11.8
1,2016-12-02 02:41:39,2016-12-02 02:52:02,1,2.90,1,N,229,90,1,11,0.5,0.5,2,0,0.3,14.3
2,2016-12-26 13:17:38,2016-12-26 13:21:30,2,.54,1,N,161,164,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2016-12-17 02:12:49,2016-12-17 02:24:25,1,1.90,1,N,79,90,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-12-11 15:14:32,2016-12-11 15:30:36,1,3.24,1,N,239,262,2,13,0,0.5,0,0,0.3,13.8
2,2016-12-18 02:16:49,2016-12-18 02:19:13,2,.47,1,N,113,107,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-12-15 18:00:27,2016-12-15 18:15:40,1,1.88,1,N,142,151,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2016-12-12 14:17:11,2016-12-12 14:29:36,1,.93,1,N,234,137,1,9,0,0.5,0,0,0.3,9.8
2,2016-12-06 17:03:27,2016-12-06 17:09:54,2,.82,1,N,113,158,1,6,1,0.5,1.56,0,0.3,9.36
2,2016-12-09 10:17:43,2016-12-09 10:25:45,5,1.02,1,N,141,236,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-12-12 04:17:43,2016-12-12 04:35:10,1,5.55,1,N,229,223,1,18.5,0.5,0.5,4.95,0,0.3,24.75
2,2016-12-16 15:28:55,2016-12-16 15:48:28,1,2.51,1,N,238,75,1,13.5,0,0.5,2.5,0,0.3,16.8
2,2016-12-09 19:29:52,2016-12-09 19:43:03,2,2.75,1,N,237,43,2,11.5,1,0.5,0,0,0.3,13.3
2,2016-12-13 18:31:51,2016-12-13 19:03:52,1,9.01,1,N,138,137,1,30.5,1,0.5,7.57,5.54,0.3,45.41
1,2016-12-16 20:55:36,2016-12-16 21:04:01,2,1.10,1,N,107,186,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-12-23 21:43:16,2016-12-23 22:00:55,1,8.60,1,N,138,236,1,25,0.5,0.5,4,5.54,0.3,35.84
2,2016-12-11 21:44:11,2016-12-11 21:46:41,1,.40,1,N,230,163,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-12-08 22:06:33,2016-12-08 22:16:43,1,1.40,1,N,107,4,1,8.5,0.5,0.5,2,0,0.3,11.8
1,2016-12-24 22:28:58,2016-12-24 22:36:32,1,1.40,1,N,249,79,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-12-31 01:16:53,2016-12-31 01:21:59,3,.60,1,N,148,79,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-12-02 10:57:01,2016-12-02 11:10:40,1,2.40,1,N,237,238,1,11,0,0.5,2.95,0,0.3,14.75
2,2016-12-15 18:15:57,2016-12-15 18:17:59,1,1.00,1,N,68,68,1,8,1,0.5,1.96,0,0.3,11.76
2,2016-12-10 23:50:02,2016-12-10 23:58:58,1,.71,1,N,186,48,1,7,0.5,0.5,0,0,0.3,8.3
2,2016-12-20 09:14:56,2016-12-20 09:18:35,2,.93,1,N,234,114,1,5,0,0.5,1.74,0,0.3,7.54
1,2016-12-20 15:13:23,2016-12-20 15:22:07,2,1.20,1,N,50,100,1,7.5,0,0.5,1.65,0,0.3,9.95
2,2016-12-24 13:36:19,2016-12-24 13:45:15,1,1.38,1,N,234,107,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-29 15:08:41,2016-12-29 15:13:28,2,.51,1,N,234,234,2,5,0,0.5,0,0,0.3,5.8
2,2016-12-05 21:47:08,2016-12-05 22:00:27,5,6.33,1,N,13,170,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,2016-12-11 23:38:12,2016-12-11 23:42:53,1,1.16,1,N,68,186,1,5.5,0.5,0.5,1.5,0,0.3,8.3
1,2016-12-15 10:37:17,2016-12-15 10:58:09,1,1.70,1,N,107,162,1,13.5,0,0.5,2.86,0,0.3,17.16
1,2016-12-11 00:16:56,2016-12-11 00:47:16,1,4.00,1,N,148,48,1,20,0.5,0.5,4.25,0,0.3,25.55
1,2016-12-11 01:16:23,2016-12-11 01:18:24,1,.30,1,N,142,163,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-12-12 10:04:48,2016-12-12 10:10:17,1,1.21,1,N,238,41,1,6.5,0,0.5,1.82,0,0.3,9.12
2,2016-12-02 14:24:26,2016-12-02 14:40:59,1,.93,1,N,230,163,1,10.5,0,0.5,3.39,0,0.3,14.69
2,2016-12-19 12:34:55,2016-12-19 12:41:25,2,.42,1,N,234,164,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-01 06:18:09,2016-12-01 06:46:53,1,12.13,1,N,132,138,1,35,0,0.5,7.16,0,0.3,42.96
1,2016-12-04 10:56:21,2016-12-04 11:12:12,1,4.30,1,N,48,13,2,16,0,0.5,0,0,0.3,16.8
2,2016-12-23 00:50:56,2016-12-23 01:24:07,1,10.70,1,N,100,235,2,33.5,0.5,0.5,0,0,0.3,34.8
1,2016-12-10 22:12:15,2016-12-10 22:13:52,1,.20,1,N,238,239,1,3,0.5,0.5,0.85,0,0.3,5.15
2,2016-12-12 22:59:00,2016-12-12 23:23:53,1,6.26,1,N,113,202,1,21.5,0.5,0.5,4,0,0.3,26.8
1,2016-12-31 01:24:58,2016-12-31 01:27:54,1,1.00,1,N,142,237,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-12-05 19:37:45,2016-12-05 19:43:47,1,1.40,1,N,170,79,1,6.5,1,0.5,1,0,0.3,9.3
1,2016-12-08 12:55:52,2016-12-08 13:12:19,1,1.40,1,N,141,229,2,11,0,0.5,0,0,0.3,11.8
2,2016-12-22 19:05:38,2016-12-22 19:29:00,1,2.34,1,N,161,239,2,15.5,1,0.5,0,0,0.3,17.3
2,2016-12-13 19:25:35,2016-12-13 19:36:00,1,2.06,1,N,231,158,1,9,1,0.5,2.7,0,0.3,13.5
1,2016-12-10 20:46:24,2016-12-10 21:00:17,1,.80,1,N,107,137,1,9.5,0.5,0.5,2.15,0,0.3,12.95
2,2016-12-17 07:01:35,2016-12-17 07:22:08,6,8.08,1,N,75,138,1,23.5,0,0.5,2,5.54,0.3,31.84
2,2016-12-30 19:30:39,2016-12-30 19:36:17,1,2.33,1,N,262,233,2,8.5,1,0.5,0,0,0.3,10.3
2,2016-12-13 10:07:05,2016-12-13 10:25:47,1,3.33,1,N,164,232,2,14.5,0,0.5,0,0,0.3,15.3
1,2016-12-14 20:29:27,2016-12-14 20:51:57,1,4.50,1,N,90,238,1,18,0.5,0.5,3.85,0,0.3,23.15
1,2016-12-24 03:21:46,2016-12-24 03:28:24,1,1.20,1,N,125,148,1,7,0.5,0.5,2.45,0,0.3,10.75
1,2016-12-06 07:37:22,2016-12-06 08:20:40,1,17.60,2,N,163,132,1,52,0,0.5,11.65,5.54,0.3,69.99
2,2016-12-16 23:12:19,2016-12-16 23:27:26,1,1.57,1,N,162,164,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-12-09 06:22:25,2016-12-09 06:46:14,1,8.74,1,N,7,95,2,27,0,0.5,0,0,0.3,27.8
1,2016-12-08 21:55:16,2016-12-08 22:18:59,1,2.50,1,N,79,229,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2016-12-19 08:23:06,2016-12-19 08:40:37,3,1.36,1,N,186,170,2,12,0,0.5,0,0,0.3,12.8
1,2016-12-13 01:43:49,2016-12-13 02:16:31,2,11.80,1,N,148,258,1,36.5,0.5,0.5,5,0,0.3,42.8
1,2016-12-24 17:58:25,2016-12-24 18:07:12,1,1.60,1,N,107,246,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-07 13:05:49,2016-12-07 13:46:29,1,4.14,1,N,74,161,1,25.5,0,0.5,5.26,0,0.3,31.56
1,2016-12-16 07:25:00,2016-12-16 07:36:27,1,1.70,1,N,263,161,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-12-14 23:04:56,2016-12-14 23:12:46,1,1.20,1,N,161,100,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-12-16 19:44:02,2016-12-16 20:06:52,1,3.00,1,N,161,158,1,16,1,0.5,1.2,0,0.3,19
2,2016-12-31 12:59:14,2016-12-31 13:36:05,1,3.69,1,N,162,4,1,24,0,0.5,4.96,0,0.3,29.76
1,2016-12-07 18:04:02,2016-12-07 18:13:16,1,1.30,1,N,239,238,1,8,1,0.5,1.47,0,0.3,11.27
1,2016-12-23 17:28:31,2016-12-23 17:58:20,2,5.00,1,N,209,62,2,20,1,0.5,0,0,0.3,21.8
2,2016-12-18 19:47:41,2016-12-18 20:01:25,1,2.00,1,N,113,246,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-12-08 23:16:12,2016-12-08 23:46:38,1,7.06,1,N,142,79,2,27,0.5,0.5,0,0,0.3,28.3
2,2016-12-29 09:36:19,2016-12-29 09:48:08,1,2.40,1,N,236,142,1,10.5,0,0.5,2.82,0,0.3,14.12
2,2016-12-19 21:13:15,2016-12-19 21:17:30,1,.87,1,N,211,148,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-12-14 12:14:53,2016-12-14 12:18:24,1,.37,1,N,231,231,2,4,0,0.5,0,0,0.3,4.8
2,2016-12-29 14:44:46,2016-12-29 15:06:17,1,2.78,1,N,100,236,1,14.5,0,0.5,1,0,0.3,16.3
2,2016-12-24 12:53:54,2016-12-24 12:58:07,1,1.32,1,N,137,141,1,6,0,0.5,1.7,0,0.3,8.5
1,2016-12-22 20:23:49,2016-12-22 20:36:07,1,.90,1,N,100,48,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2016-12-21 23:22:51,2016-12-21 23:34:09,1,2.23,1,N,48,141,1,10.5,0.5,0.5,2,0,0.3,13.8
2,2016-12-06 11:22:33,2016-12-06 11:46:48,1,1.61,1,N,140,163,2,15,0,0.5,0,0,0.3,15.8
1,2016-12-25 14:19:18,2016-12-25 14:24:56,3,1.10,1,N,48,163,2,6,0,0.5,0,0,0.3,6.8
2,2016-12-24 23:22:21,2016-12-24 23:50:39,1,3.58,1,N,161,144,1,20,0.5,0.5,4.26,0,0.3,25.56
2,2016-12-06 23:31:51,2016-12-06 23:34:11,6,.56,1,N,236,236,1,4,0.5,0.5,1.06,0,0.3,6.36
1,2016-12-12 01:53:40,2016-12-12 02:03:58,1,3.30,1,N,100,236,1,11,0.5,0.5,2.45,0,0.3,14.75
